Blue Mastery 1,Blue Mastery 2,Blue Mastery 3,Blue Mastery 4,Blue Mastery 5,Blue Masteries Avg,Blue Masteries Median,Blue Masteries Kurtorsis,Blue Masteries Skewness,Blue Masteries Std,Blue Masteries Variance,Blue Winrate 1,Blue Winrate 2,Blue Winrate 3,Blue Winrate 4,Blue Winrate 5,Blue Winrates Avg,Blue Winrates Median,Blue Winrates Kurtorsis,Blue Winrates Skewness,Blue Winrates Std,Blue Winrates Variance,Red Mastery 1,Red Mastery 2,Red Mastery 3,Red Mastery 4,Red Mastery 5,Red Masteries Avg,Red Masteries Median,Red Masteries Kurtorsis,Red Masteries Skewness,Red Masteries Std,Red Masteries Variance,Red Winrate 1,Red Winrate 2,Red Winrate 3,Red Winrate 4,Red Winrate 5,Red Winrates Avg,Red Winrates Median,Red Winrates Kurtorsis,Red Winrates Skewness,Red Winrates Std,Red Winrates Variance,Blue Won
25321,11353,5983,5299,41910,17973.2,11353.0,-0.016691126994474725,1.1013577525218028,13965.585192178665,195037569.76000002,0.5,0.42857142857142855,0.5454545454545454,0.4444444444444444,0.7049180327868853,0.5246776902514607,0.5,1.7712716197882887,1.357704393496551,0.09919781696429017,0.009840206890480815,5735,13761,62048,5360,7040,18788.8,7040.0,4.594481371472949,2.133207139646388,21842.18772376064,477081164.55999994,0.5,0.6666666666666665,0.6082474226804123,0.0,0.4615384615384615,0.44729051017710814,0.5,3.207433442085204,-1.7051867339522804,0.2354073578495839,0.05541662412972205,1
46641,176193,22277,176738,108773,106124.4,108773.0,-2.706896057835288,-0.11815103766949116,63986.81997911757,4094313131.0399995,0.6164383561643836,0.5387596899224806,0.5,0.5151515151515151,0.5909090909090909,0.552251730429494,0.5387596899224806,-2.1696853372400455,0.42629133058712193,0.04450397489229938,0.0019806037812144135,376514,278704,379013,4561,517857,311329.8,376514.0,1.9644690835944303,-1.157816872813659,171262.96698983115,29331003862.159996,0.5435483870967742,0.636986301369863,0.5331632653061225,0.5,0.5714285714285714,0.5570253050402663,0.5435483870967742,1.2230053026879322,0.9547389927446601,0.04605241511395283,0.0021208249378278313,1
50879,53169,62443,11270,1053737,246299.6,53169.0,4.963012877704192,2.225383059380526,404100.4718431296,163297191343.84,0.7333333333333333,0.6666666666666665,0.41666666666666674,0.45,0.5526315789473685,0.5638596491228071,0.5526315789473685,-2.2580840156142736,0.21300522268480307,0.12169344751359419,0.014809295167743906,61803,41269,30624,448082,49735,126302.6,49735.0,4.91966971322307,2.213660933042073,161214.07237657637,25989977132.24,0.5747126436781609,0.5777777777777777,0.7333333333333333,0.524390243902439,0.55,0.5920427997383422,0.5747126436781609,3.7612295011989634,1.8439304299202195,0.07322746119473386,0.0053622610730262536,1
243547,107876,303260,56143,404411,223047.4,243547.0,-1.6527334725098985,0.045383098411174154,127175.92564727021,16173716064.24,0.575,0.6896551724137931,0.5740740740740741,0.6470588235294117,0.5561224489795918,0.6083821037993742,0.575,-1.5024659705428185,0.8300647220777347,0.05123217272508945,0.0026247355221333995,7541,6500,141322,46322,9874,42311.8,9874.0,3.2354948918264714,1.831123979212587,51696.81968709487,2672561165.7599998,0.33333333333333326,0.4444444444444444,0.5555555555555556,0.33333333333333326,0.42857142857142855,0.419047619047619,0.42857142857142855,-0.14687861069290165,0.6900564809944736,0.08253968253968258,0.006812799193751581,1
28949,207198,61229,260132,79960,127493.6,79960.0,-2.231943440644745,0.6114868205427011,89785.53899732405,8061443013.039999,0.42857142857142855,0.5253456221198156,0.6363636363636364,0.5392670157068062,0.55,0.5359095405523373,0.5392670157068062,1.7537690057975688,-0.2271367237939468,0.06623277996339853,0.0043867811416799666,63565,198374,14627,43303,242253,112424.4,63565.0,-2.535326086455215,0.5791781290805283,90523.07934576685,8194427894.24,0.5909090909090909,0.5290102389078498,0.0,0.5,0.46875,0.41773386596338813,0.5,4.3298785948156935,-2.0330321210370417,0.21271766979955328,0.04524880704495178,1
8539,1480521,1893,14526,210377,343171.2,14526.0,4.607994776937796,2.1374463885451327,574048.0909590764,329531210733.76,0.5,0.5469613259668509,1.0,1.0,0.5103244837758112,0.7114571619485324,0.5469613259668509,-3.3069992050729446,0.5889912161919699,0.23611069624443637,0.055748260881032505,80340,655,14911,1138,46843,28777.4,14911.0,-0.4787568406623173,0.9928854775174135,30764.10403440997,946430097.04,0.53125,0.0,0.6666666666666665,0.0,0.7058823529411765,0.3807598039215686,0.53125,-3.1685402809217704,-0.46433471125860815,0.3162438178767323,0.10001015234525182,1
88970,77542,144398,7887,7582,65275.8,77542.0,-1.3490615650285798,0.27219908013156463,52142.585729516715,2718849246.5600004,0.5,0.59375,0.48484848484848486,0.5,0.41666666666666674,0.4990530303030303,0.5,1.936316539875694,0.47475674948287533,0.05649529466742541,0.003191718319559226,135381,13149,317125,13557,58884,107619.2,58884.0,1.9548193845981547,1.5002597085272322,113851.51175878166,12962166729.759998,0.6666666666666665,0.6470588235294117,0.5806451612903226,0.5,0.6,0.5988741302972802,0.6,0.4293331893575343,-0.8239677818402872,0.05835623220352192,0.003405449836991369,0
594689,20081,1562505,178527,41597,479479.8,178527.0,2.389870540047431,1.6288868566480272,579582.252213575,335915587080.96,0.519364448857994,0.0,0.42,0.5562130177514792,0.4857142857142857,0.3962583504647518,0.4857142857142857,4.0289245926349455,-1.975136860522589,0.2031390251209667,0.041265463527096743,42968,5464,4146,22734,149403,44943.0,22734.0,3.6314285888616284,1.8822957943688534,54096.24489001062,2926403711.2,0.7272727272727273,0.5555555555555556,0.5,0.6666666666666665,0.45064377682403434,0.5800277452637967,0.5555555555555556,-1.9463229465630172,0.314692058428161,0.1028891897130186,0.01058618535980153,0
2159,109788,18729,14473,65830,42195.8,18729.0,-0.3917480236584261,1.0320662723689293,40123.48590738347,1609894121.36,0.0,0.5952380952380952,0.375,0.42857142857142855,0.30434782608695654,0.34063146997929605,0.375,1.7103773220074459,-0.8917271113490656,0.1954919266634849,0.03821709339060135,6165,522364,35441,449468,266493,255986.2,266493.0,-2.731831762489904,-0.00561400131164051,209548.82453633568,43910709864.56,0.4,0.4126984126984127,0.32926829268292684,0.5301587301587302,0.5298507462686567,0.44039523636174527,0.4126984126984127,-2.000500544290086,-0.012559460904003587,0.07849568121177262,0.006161571968900233,0
122138,7140,4230,307846,309075,150085.8,122138.0,-3.0398550119512877,0.2245138102805254,136128.1323436122,18530868415.36,0.5625,0.6666666666666665,0.6666666666666665,0.5283018867924528,0.5193548387096775,0.5886980117670927,0.5625,-3.1155288464295787,0.40341312254145956,0.06526978730755809,0.004260145135173871,937,1396,36081,37604,188672,52938.0,36081.0,3.9843366054244074,1.9485097072604596,69718.99386250493,4860738105.2,0.5,0.33333333333333326,0.35294117647058826,0.42857142857142855,0.47692307692307695,0.41835380305968545,0.42857142857142855,-2.619587447254942,-0.15446716938054816,0.0658910512536779,0.0043416306353148085,1
