8501,4423,19839,193027,88744,62906.8,19839.0,1.3202299019699355,1.4284389811244529,71880.46839691572,5166801736.96,71.42857142857143,66.66666666666666,44.44444444444444,59.01639344262295,40.0,56.311215196461106,59.01639344262295,-2.5097999079471904,-0.23138611876934323,12.247153246448713,149.99276264199926,11461,35210,15603,153,92738,31033.0,15603.0,2.7078248650300267,1.6331209301878944,32862.3700849467,1079935367.6,40.0,57.14285714285714,30.303030303030305,0.0,51.11111111111111,35.711399711399714,40.0,1.2927888583743687,-1.180068949743494,20.096791287521004,403.88102005418017,1
26745,68318,245580,22053,29349,78409.0,29349.0,4.2031859136608904,2.0415156336569873,85205.66032136597,7260004550.8,30.76923076923077,23.809523809523807,53.84615384615385,50.0,69.44444444444444,45.57387057387058,50.0,-1.3986662563672259,0.047006180098205494,16.435873806817373,270.1379477936254,11461,59187,62690,39784,451307,124885.8,59187.0,4.764530874467224,2.1663663875245205,164221.1626355142,26968590257.36,40.0,60.0,59.25925925925925,71.42857142857143,53.02325581395348,56.742217300356835,59.25925925925925,1.0407853165414105,-0.42075651188420443,10.264211227269387,105.35403211800295,0
34824,15503,38430,22475,6746,23595.6,22475.0,-1.8533123452984732,-0.1150894424737279,11805.010200757983,139358265.84,53.333333333333336,75.0,62.16216216216216,46.42857142857143,50.0,57.38481338481339,53.333333333333336,0.33357404943176894,1.0530459839476811,10.238232835485446,104.82141159361235,46319,3317,18969,75616,5862,30016.6,18969.0,-0.5757812218881981,0.9337405674410683,27435.146557654836,752687266.64,27.77777777777778,66.66666666666666,22.22222222222222,50.0,0.0,33.33333333333333,27.77777777777778,-0.7257977285018904,0.07523216735123628,23.040490392586353,530.8641975308641,1
993986,177843,16944,422165,38028,329793.2,177843.0,1.8617172008764449,1.474025908706257,362153.2941059076,131155008431.76001,53.333333333333336,53.43511450381679,36.36363636363637,49.43820224719101,51.42857142857142,48.799771575309784,51.42857142857142,3.941196293090984,-1.9585006386118167,6.387726163088146,40.80304553460081,75022,37423,95289,200180,10330,83648.8,75022.0,1.60355524128701,1.16912510769575,65271.59799912976,4260381505.3599997,48.07692307692308,47.82608695652174,55.26315789473685,56.11510791366906,50.0,51.45625516837015,50.0,-2.999490676378976,0.44600152145351685,3.5472835527034157,12.583220603280168,0
193337,2391,18086,37070,194614,89099.6,37070.0,-3.229201521789232,0.5358100044380116,86333.21045947498,7453423228.24,49.42528735632184,0.0,72.72727272727273,33.33333333333333,47.69230769230769,40.63564022184712,47.69230769230769,1.2781454839740558,-0.7275163766769179,23.92281869485267,572.3012543067923,71911,4625,105922,2368,11493,39263.8,11493.0,-1.6635962999463545,0.8731663605219897,42051.204859789694,1768303830.1600003,47.82608695652174,66.66666666666666,51.162790697674424,50.0,50.0,53.13110886417256,50.0,4.535557514012035,2.0947678251051007,6.853269939357132,46.967308861696104,0
36289,6368,467505,3214,145087,131692.6,36289.0,3.1937196001371166,1.8107882447656078,175649.78272756274,30852846172.239998,55.172413793103445,38.46153846153847,50.326797385620914,33.33333333333333,20.0,39.45881659471924,38.46153846153847,-0.8181942531929929,-0.371062088335242,12.507532094796607,156.4383591023672,13341,10861,47355,31465,153014,51207.2,31465.0,3.739382121043249,1.9006505501781625,52594.45481949594,2766176677.7599998,60.0,83.33333333333334,58.333333333333336,62.5,62.96296296296296,65.42592592592594,62.5,4.3461091303314605,2.0443654008614502,9.110960552806024,83.00960219478745,0
78204,47593,129348,44137,53321,70520.6,53321.0,2.1110629097217704,1.5712977776909722,31740.4885192399,1007458611.4399999,47.69230769230769,39.743589743589745,53.2258064516129,47.82608695652174,62.857142857142854,50.268986740234986,47.82608695652174,0.8907570941091834,0.5536959332043668,7.623588045474655,58.11909468710407,68494,41532,234488,65635,11497,84329.2,65635.0,3.7776049197542436,1.8408814359438626,77825.4734322895,6056804314.959999,51.19047619047619,57.77777777777777,46.42857142857143,36.04651162790697,33.33333333333333,44.95533407161314,46.42857142857143,-1.9776763303691482,0.029807443660232028,9.164065764104683,83.98010132883553,1
15573,11814,258264,115831,28229,85942.2,28229.0,1.6365263820750613,1.4966332463840724,94197.42132224214,8873154183.759998,56.52173913043478,45.45454545454545,47.22222222222222,58.333333333333336,67.56756756756756,55.01988154162067,56.52173913043478,-0.9093723015386246,0.38247645956206117,8.03714014956726,64.59562178378606,133,29452,198531,133,88237,63297.2,29452.0,1.36406317024246,1.3818086316112417,74880.04296579963,5607020834.559999,0.0,38.46153846153847,40.0,0.0,38.46153846153847,23.384615384615387,38.46153846153847,-3.3272651036307304,-0.6045998214205522,19.10172085559232,364.8757396449705,1
155362,4010,2538,65635,44410,54391.0,44410.0,1.6084554525323913,1.2985170093705234,55943.130959931084,3129633901.6,50.27027027027027,33.33333333333333,0.0,36.04651162790697,43.58974358974359,32.64797176425083,36.04651162790697,2.9648049820331197,-1.592217174588842,17.367657466227026,301.6355258641913,19883,298250,17652,47695,178144,112324.8,47695.0,-0.45616654269743284,1.0737540386734556,110077.95744725643,12117156715.759998,26.08695652173913,43.95973154362416,35.294117647058826,50.0,46.42857142857143,40.353875428198705,43.95973154362416,-0.44896239775345004,-0.8660576020543538,8.626679233217189,74.4195945928207,0
2201,32725,12717,1914,15933,13098.0,12717.0,0.77724318393944,1.0134311417714816,11289.180483985541,127445596.0,25.0,33.33333333333333,0.0,16.666666666666664,35.0,22.0,25.0,0.35710800874129367,-1.0127943532034644,12.797569213634977,163.77777777777777,74918,181793,85400,17537,39636,79856.8,74918.0,1.8829950913879516,1.2449473187949116,56475.796420767714,3189515581.3599997,61.53846153846154,59.25925925925925,62.5,75.0,66.66666666666666,64.99287749287748,62.5,1.532061050511765,1.328872264908915,5.549159880564803,30.793175380069975,0
38853,67280,341306,16932,2900,93454.2,38853.0,4.400675555304865,2.0737954469160833,125819.39817118821,15830520956.16,50.0,50.0,46.590909090909086,66.66666666666666,100.0,62.65151515151515,50.0,2.4324782339065907,1.6521486738625255,19.94540298143478,397.8191000918274,40474,14503,3634,58554,17127,26858.4,17127.0,-1.0040849732670456,0.7218288828892512,19883.28158629757,395344886.64,57.14285714285714,54.54545454545454,40.0,30.0,57.14285714285714,47.76623376623376,54.54545454545454,-1.236210459934598,-0.9387428956955794,10.933923499053328,119.55068308315057,1
68066,198963,50023,11570,32801,72284.6,50023.0,3.5155917158007615,1.7974708509827402,66039.39698271026,4361201953.84,57.6271186440678,63.1578947368421,100.0,66.66666666666666,71.42857142857143,71.77605029522961,66.66666666666666,3.3092359395472686,1.731140154801697,14.814065962198386,219.45655033236477,7060,6230,212225,80522,428,61293.0,7060.0,2.2193106402791507,1.6215617615259914,81028.29573426805,6565584709.6,60.0,0.0,54.54545454545454,56.94444444444444,0.0,34.29797979797979,54.54545454545454,-3.307459445333432,-0.5912107778013499,28.057509773832443,787.2238547087031,1
205746,296964,5273,256889,32519,159478.2,205746.0,-2.8504399441944273,-0.3729271354819407,118684.28762629029,14085960129.36,49.43820224719101,48.148148148148145,33.33333333333333,48.148148148148145,50.0,45.813566375364125,48.148148148148145,4.73857692263082,-2.161581201941986,6.282053367933834,39.46419451756882,14862,162095,8215,31674,121946,67758.4,31674.0,-2.2076296381059466,0.7264094674367564,62419.90008514913,3896243926.6400003,35.714285714285715,44.24778761061947,58.333333333333336,62.5,53.84615384615385,50.92831210087847,53.84615384615385,-1.1644499558265207,-0.5953337253343413,9.729831520588068,94.66962141902911,0
